time,x,x_dot,input
0,0.6,1.4,3
0.1,0.743944591473277,1.47353716917195,2.99760031998293
0.2,0.893709957588198,1.51371715407287,2.99040511890786
0.3,1.04565365124134,1.51737108155221,2.9784259075616
0.4,1.19586628992668,1.48147102904267,2.96168185012688
0.5,1.34035042941543,1.40311934490695,2.94019973352373
0.6,1.47509387427566,1.28003239273426,2.91401392455609
0.7,1.59543562993082,1.114258279175,2.88316631493231
0.8,1.69691413868421,0.911375393334782,2.84770625424732
0.9,1.77632062547503,0.679075871573215,2.8076904710338
1,1.83165494789766,0.42731837196836,2.76318298200866
1.1,1.86154381032762,0.170433378797245,2.71425498965989
1.2,1.86608162214026,-0.0765870627009348,2.66098476833785
1.3,1.84694675938386,-0.300968894341538,2.60345753903295
1.4,1.80696828484348,-0.492369363543506,2.54176533304025
1.5,1.74981176816397,-0.644061247162295,2.47600684472903
1.6,1.67955166518139,-0.753786750840474,2.40628727365288
1.7,1.60037238129701,-0.822672542868994,2.33271815625278
1.8,1.516258674586,-0.85431972899994,2.25541718742268
1.9,1.43060694739268,-0.854381989684314,2.17450803222272
2,1.346189403207,-0.829467823213929,2.0901201280415
2.1,1.26524521300882,-0.785762050614624,2.00238847752392
2.2,1.18942250069459,-0.729136220666867,1.91145343259574
2.3,1.11974113877567,-0.664938081800625,1.81746046993039
2.4,1.056621253527,-0.597918270614997,1.72055995821737
2.5,1.00019320000655,-0.531435076512141,1.62090691760442
2.6,0.950234975282412,-0.468173915941161,1.51866077169834
2.7,0.906324684947455,-0.410303815110454,1.41398509252122
2.8,0.867886809327986,-0.35939001553099,1.30704733883014
2.9,0.834192203483767,-0.316393974016306,1.19801858821882
3,0.804377635969917,-0.281722737980809,1.08707326343002
3.1,0.777626172651531,-0.255710401564874,0.974388853316328
3.2,0.753034795410714,-0.23828050404304,0.860145628895866
3.3,0.729728711733571,-0.229168093008179,0.744526354957118
3.4,0.706898202395259,-0.228007003380783,0.627715997674257
3.5,0.683798621459988,-0.234329857408951,0.509901428700722
3.6,0.659747541838424,-0.247569255745374,0.391271126214436
3.7,0.634078542700283,-0.267035409042659,0.272014873392928
3.8,0.60619035397385,-0.2919255638086,0.152323454800737
3.9,0.575566146980586,-0.321480626344212,0.0323883511748015
4,0.541766139297653,-0.355005006740099,-0.0875985669038664
4.1,0.50442759475791,-0.391866618876455,-0.207445345962187
4.2,0.463264823449914,-0.431496880423061,-0.326960256719614
4.3,0.418033252330671,-0.473330686045148,-0.445952100814091
4.4,0.368529631411088,-0.516808475736516,-0.564230516678641
4.5,0.314621975092057,-0.561450674195964,-0.681606284079261
4.6,0.256217006482942,-0.606811354595776,-0.797891626826942
4.7,0.193260135881724,-0.652478204205922,-0.9129005131795
4.8,0.125735460775002,-0.698072524394063,-1.0264489534527
4.9,0.0536657658379922,-0.743249230625546,-1.13835529436446
5,-0.0228532897246067,-0.787657876032889,-1.24844050964143
5.1,-0.103712326681861,-0.830780808352578,-1.35652848642274
5.2,-0.188818392090389,-0.871956636622142,-1.46244630700308
5.3,-0.27796140870832,-0.91038004536179,-1.56602452546412
5.4,-0.37081181552814,-0.945101070509454,-1.66709743875184
5.5,-0.466920567776698,-0.975025099420789,-1.76550335176604
5.6,-0.565719136915198,-0.998912870869172,-1.86108483603804
5.7,-0.666519510639205,-1.0153804750457,-1.95368898158264
5.8,-0.768515888413327,-1.02289797768029,-2.04316764152146
5.9,-0.870832825647204,-1.01967474790249,-2.12937766908636
6,-0.972213301136229,-1.00396896926156,-2.21218114662374
6.1,-1.07124731232247,-0.974417495403596,-2.29144560623332
6.2,-1.1665101586687,-0.930006270824422,-2.36704424168859
6.3,-1.25656244165846,-0.870070330869565,-2.43885611129967
6.4,-1.33994512870047,-0.794424156505028,-2.50676633139422
6.5,-1.41506206921745,-0.70434890892425,-2.57066626010684
6.6,-1.48046039892716,-0.602182943968971,-2.63045367118285
6.7,-1.53510569428018,-0.490878917476065,-2.68603291751848
6.8,-1.57837357219244,-0.373985614619796,-2.73731508417587
6.9,-1.60990605866056,-0.255951677687639,-2.784218130628
7,-1.62975703204039,-0.141765724016131,-2.82666702200597
7.1,-1.63850053431037,-0.0357193477839929,-2.86459384913888
7.2,-1.63721270822415,0.0586691833676226,-2.89793793719392
7.3,-1.62721100123827,0.138457495074945,-2.92664594274325
7.4,-1.61007517839444,0.2015748995277,-2.95067193910202
7.5,-1.5874957107636,0.247243449877563,-2.96997748980134
7.6,-1.56118469283094,0.275850971400187,-2.98453171007838
7.7,-1.53282718094463,0.288431400593133,-2.99431131628544
7.8,-1.50397725892754,0.286702046912909,-2.99930066313879
7.9,-1.47592155228908,0.272939278853896,-2.9994917687478
8,-1.4496972855559,0.249670874187792,-2.99488432738426
8.1,-1.42617112557918,0.219449469739883,-2.98548570997149
8.2,-1.40594558422668,0.184801045298417,-2.97131095229242
8.3,-1.38932595386918,0.148070471105916,-2.95238273093554
8.4,-1.37636442242095,0.111375316765967,-2.92873132701723
8.5,-1.36698496154237,0.07656615929464,-2.90039457773838
8.6,-1.36092370989437,0.0452577871693314,-2.867417815853
8.7,-1.35777664941947,0.0186889115543703,-2.82985379714543
8.8,-1.35701247250534,-0.00226559007329155,-2.78776261603237
8.9,-1.35803895142889,-0.0169503489171442,-2.74121160942463
9,-1.36018944583235,-0.0250007446387558,-2.69027524900244
9.1,-1.36280177830281,-0.0263407832400659,-2.63503502207662
9.2,-1.36523044755293,-0.0211636457811886,-2.5755793012263
9.3,-1.36683906145625,-0.00987454447424646,-2.51200320292164
9.4,-1.36702732203002,0.00690756205012636,-2.44440843535774
9.5,-1.36528844861062,0.0284427279099278,-2.37290313574325
9.6,-1.36120404322987,0.0538909989651737,-2.29760169730391
9.7,-1.35441861719046,0.0823038364819217,-2.21862458627777
9.8,-1.34467582653053,0.112732569541742,-2.13609814919493
9.9,-1.33182686709769,0.144301636164284,-2.05015441075001
10,-1.31580283469648,0.176197248385553,-1.96093086259084
10.1,-1.29660681414474,0.207654423839103,-1.86857024336112
10.2,-1.27430807536582,0.238072574989316,-1.77322031034909
10.3,-1.24903606276854,0.267034266809821,-1.67503360310733
10.4,-1.22095014750148,0.294260607694948,-1.57416719942204
10.5,-1.19024180925508,0.319565316465212,-1.4707824640221
10.6,-1.15710697625721,0.342897287237018,-1.36504479042991
10.7,-1.12173250309255,0.364344056736601,-1.25712333636707
10.8,-1.08429513871197,0.384128023390347,-1.14719075313804
10.9,-1.04494425278296,0.402508039130163,-1.03542290942497
11,-1.00381399823667,0.419768829909048,-0.921998609935258
11.1,-0.961007484067478,0.436221970831558,-0.807099309352197
11.2,-0.916590021495224,0.452190861625846,-0.690908822046176
11.3,-0.870589123965191,0.468010726643652,-0.573613028010902
11.4,-0.822994638098466,0.484028382821877,-0.455399575495064
11.5,-0.773773660857951,0.500554117580868,-0.336457580805162
11.6,-0.722861639118909,0.517827038362128,-0.216977325759761
11.7,-0.670169833351704,0.536056680045149,-0.0971499532791715
11.8,-0.615596619248926,0.555417122984441,0.0228328384024464
11.9,-0.559027487725402,0.576046993009527,0.142779102413366
12,-0.500335044918189,0.598049461424943,0.262496950318342
12.1,-0.439379012186577,0.621492245010242,0.381794859099171
12.2,-0.376006226112089,0.646407606019989,0.500481977550668
12.3,-0.310071302577103,0.67278382878136,0.618368431601878
12.4,-0.241446238475578,0.700526065699325,0.735265628074088
12.5,-0.16997297563526,0.729461100394696,0.850986556389679
12.6,-0.0955354941187398,0.759331681427495,0.965346087749168
12.7,-0.0180629631267207,0.789795908552879,1.07816127129777
12.8,0.06247025900199,0.820427232721139,1.18925162680777
12.9,0.146044624790475,0.850714456077703,1.29843943340836
13,0.232595397623712,0.880061731963131,1.40555001390113
13.1,0.322000269681471,0.907732076175143,1.51041201420635
13.2,0.414049145692625,0.932636222954576,1.61285767749287
13.3,0.508408283001209,0.953530725533076,1.71272311255336
13.4,0.604604811390363,0.969099134207246,1.80984855599521
13.5,0.702026730692767,0.977951998670392,1.9040786278279
13.6,0.799922910790641,0.978626868012513,1.99526258003785
13.7,0.897403091615741,0.969588290720307,2.08325453775305
13.8,0.993443216289157,0.949231647049351,2.16791373261178
13.9,1.08691900613977,0.916170341864745,2.24910472796192
14,1.17638404933794,0.869662011822968,2.32669763553075
14.1,1.26041520719307,0.809517819260719,2.40056832321842
14.2,1.33771405106262,0.736095814710567,2.47059861368287
14.3,1.4071120071975,0.650289550076986,2.53667647339835
14.4,1.46753509434577,0.553892257571978,2.59869619188519
14.5,1.51789357039796,0.450347736028088,2.65655855082396
14.6,1.55754213127751,0.343314905818194,2.71017098278368
14.7,1.58636279147241,0.236409621911641,2.75944771930992
14.8,1.60474160421315,0.133225740231945,2.80430992813605
14.9,1.6132052867748,0.0376507226741974,2.84468583929804
15,1.61264334179202,-0.0469032376514114,2.8805108599511
15.1,1.60427359591094,-0.118058882354059,2.91172767770445
15.2,1.58951463146054,-0.174324705378628,2.93828635230891
15.3,1.56992277352338,-0.215015716631204,2.96014439555068
15.4,1.54703484710842,-0.240401000217605,2.97726683922335
15.5,1.52228847187588,-0.251561631535312,2.98962629106965
15.6,1.49707952461604,-0.250046206370579,2.99720297860317
15.7,1.47262722557415,-0.237781675861147,2.99998478074013
15.8,1.44986733968398,-0.217003075352753,2.99796724719052
15.9,1.42946299668899,-0.190141010023049,2.99115360557764
16,1.4119226261608,-0.159341089554266,2.97955475627458
16.1,1.39758350455623,-0.126795752677892,2.96318925496592
16.2,1.3865521894828,-0.0944467235147168,2.94208328296265
16.3,1.37870395958563,-0.0639461229464748,2.9162706053176
16.4,1.37371766819461,-0.0366621458968464,2.88579251680859
16.5,1.37124333092655,-0.0137418568699486,2.85069777587559
16.6,1.3707948174617,0.0039280725985968,2.81104252661761
